"brand","product","code","category","official_meaning","safe_checks","source_url","publish_date","status","notes"
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 818","Transport Refrigeration","EGR Valve Actuator Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-21","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 819","Transport Refrigeration","ECU Power Relay Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-22","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 825","Transport Refrigeration","T1 Air Intake Temperature Sensor Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-22","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 826","Transport Refrigeration","T2 Air Intake Temperature Sensor Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-22","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 827","Transport Refrigeration","EGR Valve Position Sensor Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 828","Transport Refrigeration","Lambda System Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 829","Transport Refrigeration","Main ECU Relay Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 830","Transport Refrigeration","Air Flow Meter Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-24","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 832","Transport Refrigeration","Engine Power Supply Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-24","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 833","Transport Refrigeration","High Pressure Pump Fuel Metering Unit Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-24","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 834","Transport Refrigeration","Water in Fuel Sensor Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-25","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 836","Transport Refrigeration","Major ECU Failures","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-25","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 838","Transport Refrigeration","Intake Air System Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-25","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 839","Transport Refrigeration","Engine Speed Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-26","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 840","Transport Refrigeration","Fuel Injection Energizing Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-26","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 841","Transport Refrigeration","High Pressure Pump Wear","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-26","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 842","Transport Refrigeration","Engine Running in Safe Mode – Low Speed","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-27","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 843","Transport Refrigeration","Fuel Injection System Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-27","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 844","Transport Refrigeration","Engine Failed to Crank","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-27","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 845","Transport Refrigeration","Starter Relay Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-28","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 846","Transport Refrigeration","T50 Switch Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-28","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 847","Transport Refrigeration","Variant Coding Error","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-28","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 853","Transport Refrigeration","Engine Overspeed (No DTC)","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-29","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 854","Transport Refrigeration","Engine Protection Self Shutdown","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-29","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 899","Transport Refrigeration","Unknown ECU Fault","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-29","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm SOF","Transport Refrigeration","Microprocessor Software Failure","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-30","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm tEP","Transport Refrigeration","Electric Standby Motor Thermal Protection Alarm","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-30","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm - C -","Transport Refrigeration","Communications Failure, Microprocessor to In-Cab Control Box","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-30","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm dr2","Transport Refrigeration","Door 2 Open/Door Switch 2 Failure","Close door. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-31","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm LP","Transport Refrigeration","Low Suction Pressure","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-31","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm P1E","Transport Refrigeration","Return Air Temperature Sensor Fault","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-08-31","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm HP","Transport Refrigeration","High Discharge Pressure","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-09-01","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm dr1","Transport Refrigeration","Door 1 Open/Door Switch 1 Failure","Close door. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-09-01","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Noritz","Tankless Water Heater","Code 11","Water Heater","Ignition failure.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-01","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 12","Water Heater","Flame loss.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-02","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 14","Water Heater","Significant heat-exchanger overheat.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-02","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 16","Water Heater","Outlet water temperature has spiked abnormally high.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-02","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 20","Water Heater","High-limit switch has been triggered.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-03","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 29","Water Heater","Condensate drain problem.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-03","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 45","Water Heater","NRCP/CB model abnormality identified by Noritz as Error Code 45.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-03","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 67","Water Heater","AGM air-gas mixer abnormality.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-04","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 71","Water Heater","Gas valve circuit abnormality.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-04","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 73","Water Heater","Circuit-board setting issue.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-04","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 90","Water Heater","Combustion abnormality.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-05","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 903","Water Heater","Combustion abnormality similar to Error Code 90.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-05","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 91","Water Heater","Incorrect gas type.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-05","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 92","Water Heater","Neutralizer life-cycle warning.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-06","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 93","Water Heater","Neutralizer life cycle has reached replacement condition.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-06","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 94","Water Heater","Exhaust temperature abnormality.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-06","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code 760","Water Heater","Remote-controller transmission abnormality.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-07","ready","Official Noritz Knowledge Base error-code category page."
"Noritz","Tankless Water Heater","Code C1","Water Heater","Scale build-up abnormality on premix models.","Confirm gas supply and water flow basics, check venting or condensate items only at owner-safe level, reset once if the manual allows, and call a qualified technician if the code returns.","https://help.noritz.com/index.php/article-categories/error-codes/","2026-09-07","ready","Official Noritz Knowledge Base error-code category page."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 134","Generator","Alarm 134 shown on the controller.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-07","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","DTC 180","Generator","DTC 180 fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-08","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1001","Generator","Controller fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-08","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1050","Generator","VSCF low battery fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-08","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1051","Generator","VSCF high battery fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-09","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1058","Generator","VSCF DC under-voltage fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-09","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1059","Generator","VSCF field loss fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-09","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1062","Generator","VSCF communications loss fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-10","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1063","Generator","VSCF enable mismatch fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-10","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1064","Generator","VSCF speed PWM loss fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-10","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1065","Generator","Over-frequency fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-11","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2098","Generator","Wiring error.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-11","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2099","Generator","Wiring error.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-11","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2399","Generator","Stepper overcurrent fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-12","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2650","Generator","Internal ignition missing cam signal.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-12","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2651","Generator","External ignition missing cam signal.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-12","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2660","Generator","Internal ignition missing crank pulses.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-13","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2661","Generator","External ignition missing crank pulses.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-13","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2671","Generator","CAN bus fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-13","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2672","Generator","CAN bus fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-14","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2710","Generator","Ruptured tank alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-14","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2790","Generator","SEEPROM abuse fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-14","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2810","Generator","Hall calibration fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-15","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2900","Generator","Diesel ECU fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-15","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2910","Generator","Gaseous emissions fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-15","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3000","Generator","Hardware match error.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-16","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3015","Generator","Hardware match error.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-16","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3001","Generator","Speed match error.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-16","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3002","Generator","Fuel match error.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-17","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3003","Generator","ECM initiated emergency shutdown.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-17","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3200","Generator","High fuel pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-17","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3215","Generator","High fuel pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-18","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3201","Generator","Low fuel pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-18","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3217","Generator","Low fuel pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-18","ready","Official Generac support article listing error codes that require an authorized service dealer."
